Transaction_ID,Date,Time,Product_ID,Category,Product_Name,Brand,Price,Quantity,Total_Spent,Payment_Method,Store_Location
T00188,2024-07-29,14:55:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,4,25.0,Cash,"San Diego, CA"
T00189,2024-08-27,13:59:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,5,34.99,Credit Card,"San Diego, CA"
T00190,2024-08-11,11:57:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,2,119.98,Credit Card,"San Diego, CA"
T00191,2024-09-11,14:32:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,1,49.99,Cash,"San Diego, CA"
T00192,2024-07-25,15:14:00,SH002,Shoes,Nike SB Chron,Nike,129.99,5,649.95,Debit Card,"San Diego, CA"
T00193,2024-08-12,12:07:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,3,179.97,Gift Card,"San Diego, CA"
T00194,2024-09-13,14:38:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,5,299.95,Gift Card,"San Diego, CA"
T00195,2024-08-12,11:22:00,SH002,Shoes,Nike SB Chron,Nike,129.99,1,129.99,Gift Card,"San Diego, CA"
T00196,2024-08-31,15:30:00,SH002,Shoes,Nike SB Chron,Nike,129.99,3,389.97,Cash,"San Diego, CA"
T00197,2024-07-20,13:54:00,SH002,Shoes,Nike SB Chron,Nike,129.99,5,649.95,Cash,"San Diego, CA"
T00198,2024-09-01,14:35:00,SH002,Shoes,Nike SB Chron,Nike,129.99,1,129.99,Credit Card,"San Diego, CA"
T00199,2024-08-14,18:51:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,3,179.97,Credit Card,"San Diego, CA"
T00200,2024-08-21,17:26:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Gift Card,"San Diego, CA"
T00201,2024-08-06,16:58:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,3,124.98,Cash,"San Diego, CA"
T00202,2024-09-07,12:44:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,4,149.97,Gift Card,"San Diego, CA"
T00203,2024-08-02,16:50:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,1,59.99,Gift Card,"San Diego, CA"
T00204,2024-07-20,15:22:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,3,29.97,Cash,"San Diego, CA"
T00205,2024-09-02,16:53:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,1,59.99,Mobile Payment,"San Diego, CA"
T00206,2024-08-13,17:03:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,2,49.98,Mobile Payment,"San Diego, CA"
T00207,2024-08-07,20:37:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,4,239.96,Cash,"San Diego, CA"
T00208,2024-07-28,14:33:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,2,119.98,Debit Card,"San Diego, CA"
T00209,2024-08-12,18:16:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,1,17.99,Mobile Payment,"San Diego, CA"
T00210,2024-09-04,14:05:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,3,124.98,Mobile Payment,"San Diego, CA"
T00211,2024-07-15,19:25:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,1,49.99,Credit Card,"San Diego, CA"
T00212,2024-09-06,11:56:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Credit Card,"San Diego, CA"
T00213,2024-08-15,14:58:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Gift Card,"San Diego, CA"
T00214,2024-09-06,18:14:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,2,119.98,Gift Card,"San Diego, CA"
T00215,2024-08-19,12:28:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,2,99.98,Mobile Payment,"San Diego, CA"
T00216,2024-08-16,12:19:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,3,51.99,Gift Card,"San Diego, CA"
T00217,2024-08-05,18:39:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,1,9.99,Debit Card,"San Diego, CA"
T00218,2024-08-30,15:05:00,SH002,Shoes,Nike SB Chron,Nike,129.99,5,649.95,Gift Card,"San Diego, CA"
T00219,2024-09-08,12:32:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Gift Card,"San Diego, CA"
T00220,2024-08-06,15:40:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,5,299.95,Gift Card,"San Diego, CA"
T00221,2024-08-13,15:29:00,MNT001,Men'S Nike Tees,Nike Sportswear Tee,Nike,34.99,2,69.98,Mobile Payment,"San Diego, CA"
T00222,2024-08-08,13:59:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,1,49.99,Debit Card,"San Diego, CA"
T00223,2024-08-31,18:04:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,4,199.96,Credit Card,"San Diego, CA"
T00224,2024-08-15,10:37:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,5,199.96,Mobile Payment,"San Diego, CA"
T00225,2024-08-05,11:42:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Mobile Payment,"San Diego, CA"
T00226,2024-09-11,17:47:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,2,49.98,Gift Card,"San Diego, CA"
T00227,2024-09-08,12:38:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,4,68.0,Debit Card,"San Diego, CA"
T00228,2024-08-05,20:38:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,1,49.99,Debit Card,"San Diego, CA"
T00229,2024-09-07,19:06:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,3,149.97,Gift Card,"San Diego, CA"
T00230,2024-09-08,19:14:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,5,124.95,Cash,"San Diego, CA"
T00231,2024-07-30,20:46:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,2,19.98,Cash,"San Diego, CA"
T00232,2024-08-11,11:40:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,4,68.0,Credit Card,"San Diego, CA"
T00233,2024-08-28,15:06:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,1,24.99,Debit Card,"San Diego, CA"
T00234,2024-09-03,10:57:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,3,29.97,Debit Card,"San Diego, CA"
T00235,2024-08-11,12:29:00,MNT001,Men'S Nike Tees,Nike Sportswear Tee,Nike,34.99,5,174.95,Gift Card,"San Diego, CA"
T00236,2024-08-20,13:04:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,2,74.98,Cash,"San Diego, CA"
T00237,2024-08-23,16:31:00,SH002,Shoes,Nike SB Chron,Nike,129.99,2,259.98,Gift Card,"San Diego, CA"
T00238,2024-09-11,19:57:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,2,74.98,Gift Card,"San Diego, CA"
T00239,2024-08-24,14:20:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,3,179.97,Cash,"San Diego, CA"
T00240,2024-09-10,17:56:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,5,34.99,Credit Card,"San Diego, CA"
T00241,2024-07-19,17:32:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,5,199.96,Debit Card,"San Diego, CA"
T00242,2024-08-24,17:14:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,4,25.0,Debit Card,"San Diego, CA"
T00243,2024-07-27,16:33:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Credit Card,"San Diego, CA"
T00244,2024-08-08,19:45:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,5,199.96,Debit Card,"San Diego, CA"
T00245,2024-08-28,15:02:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,4,99.96,Debit Card,"San Diego, CA"
T00246,2024-07-15,19:39:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,5,124.95,Gift Card,"San Diego, CA"
T00247,2024-09-06,14:53:00,MNT001,Men'S Nike Tees,Nike Sportswear Tee,Nike,34.99,5,174.95,Debit Card,"San Diego, CA"
T00248,2024-07-29,20:51:00,MNT001,Men'S Nike Tees,Nike Sportswear Tee,Nike,34.99,5,174.95,Debit Card,"San Diego, CA"
T00249,2024-08-27,12:20:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,1,17.99,Debit Card,"San Diego, CA"
T00250,2024-09-03,17:31:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,5,124.95,Debit Card,"San Diego, CA"
T00251,2024-08-30,12:14:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,3,51.99,Debit Card,"San Diego, CA"
T00252,2024-08-31,17:05:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,2,74.98,Credit Card,"San Diego, CA"
T00253,2024-09-03,19:12:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,5,199.96,Mobile Payment,"San Diego, CA"
T00254,2024-09-11,14:39:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,3,124.98,Gift Card,"San Diego, CA"
T00255,2024-09-04,15:02:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,1,49.99,Gift Card,"San Diego, CA"
T00256,2024-07-19,12:24:00,MNT001,Men'S Nike Tees,Nike Sportswear Tee,Nike,34.99,4,139.96,Mobile Payment,"San Diego, CA"
T00257,2024-08-07,11:32:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,1,49.99,Debit Card,"San Diego, CA"
T00258,2024-08-18,12:06:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,3,179.97,Debit Card,"San Diego, CA"
T00259,2024-08-21,16:30:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,1,49.99,Credit Card,"San Diego, CA"
T00260,2024-08-14,10:25:00,SH002,Shoes,Nike SB Chron,Nike,129.99,5,649.95,Debit Card,"San Diego, CA"
T00261,2024-09-11,20:24:00,MNT001,Men'S Nike Tees,Nike Sportswear Tee,Nike,34.99,1,34.99,Gift Card,"San Diego, CA"
T00262,2024-09-11,15:09:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,1,49.99,Credit Card,"San Diego, CA"
T00263,2024-07-17,10:38:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,4,25.0,Cash,"San Diego, CA"
T00264,2024-07-21,14:00:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,2,119.98,Gift Card,"San Diego, CA"
T00265,2024-08-13,16:19:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,4,239.96,Mobile Payment,"San Diego, CA"
T00266,2024-08-31,12:38:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,1,49.99,Gift Card,"San Diego, CA"
T00267,2024-08-23,16:57:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,1,9.99,Debit Card,"San Diego, CA"
T00268,2024-07-28,17:34:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,2,119.98,Debit Card,"San Diego, CA"
T00269,2024-07-21,16:16:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Cash,"San Diego, CA"
T00270,2024-08-09,14:42:00,MNT001,Men'S Nike Tees,Nike Sportswear Tee,Nike,34.99,1,34.99,Gift Card,"San Diego, CA"
T00271,2024-07-20,13:37:00,SH002,Shoes,Nike SB Chron,Nike,129.99,1,129.99,Cash,"San Diego, CA"
T00272,2024-09-03,15:41:00,MNT001,Men'S Nike Tees,Nike Sportswear Tee,Nike,34.99,2,69.98,Mobile Payment,"San Diego, CA"
T00273,2024-07-28,11:10:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,2,119.98,Mobile Payment,"San Diego, CA"
T00274,2024-07-28,13:58:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,2,74.98,Mobile Payment,"San Diego, CA"
T00275,2024-07-15,14:43:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,2,74.98,Mobile Payment,"San Diego, CA"
T00276,2024-07-31,12:58:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,1,17.99,Credit Card,"San Diego, CA"
T00277,2024-07-15,16:06:00,MNT001,Men'S Nike Tees,Nike Sportswear Tee,Nike,34.99,5,174.95,Debit Card,"San Diego, CA"
T00278,2024-07-16,12:58:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,1,9.99,Credit Card,"San Diego, CA"
T00279,2024-08-31,17:11:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,1,59.99,Cash,"San Diego, CA"
T00280,2024-08-14,17:39:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,5,199.96,Mobile Payment,"San Diego, CA"
T00281,2024-07-21,17:42:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,2,119.98,Mobile Payment,"San Diego, CA"
T00282,2024-07-17,18:53:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,4,25.0,Cash,"San Diego, CA"
T00283,2024-07-18,18:10:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,4,199.96,Cash,"San Diego, CA"
T00284,2024-08-15,17:34:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,1,17.99,Debit Card,"San Diego, CA"
T00285,2024-08-22,12:31:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,2,34.0,Debit Card,"San Diego, CA"
T00286,2024-08-23,20:48:00,SH002,Shoes,Nike SB Chron,Nike,129.99,5,649.95,Debit Card,"San Diego, CA"
T00287,2024-08-08,20:11:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Gift Card,"San Diego, CA"
T00288,2024-08-16,20:19:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,1,49.99,Cash,"San Diego, CA"
T00289,2024-09-07,19:24:00,MNT001,Men'S Nike Tees,Nike Sportswear Tee,Nike,34.99,4,139.96,Gift Card,"San Diego, CA"
T00290,2024-09-09,13:53:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,3,149.97,Gift Card,"San Diego, CA"
T00291,2024-08-09,17:05:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,3,51.99,Gift Card,"San Diego, CA"
T00292,2024-08-04,14:21:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,2,74.98,Gift Card,"San Diego, CA"
T00293,2024-07-19,11:33:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,1,17.99,Gift Card,"San Diego, CA"
T00294,2024-07-21,16:21:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,5,199.96,Cash,"San Diego, CA"
T00295,2024-08-21,19:35:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Cash,"San Diego, CA"
T00296,2024-08-10,16:02:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,1,49.99,Debit Card,"San Diego, CA"
T00297,2024-08-22,15:19:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,1,49.99,Mobile Payment,"San Diego, CA"
T00298,2024-08-16,13:37:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,4,149.97,Credit Card,"San Diego, CA"
T00299,2024-09-07,11:50:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,5,199.96,Debit Card,"San Diego, CA"
T00300,2024-07-22,14:45:00,SH002,Shoes,Nike SB Chron,Nike,129.99,2,259.98,Gift Card,"San Diego, CA"
T00301,2024-09-07,19:34:00,SH002,Shoes,Nike SB Chron,Nike,129.99,5,649.95,Mobile Payment,"San Diego, CA"
T00302,2024-07-16,20:23:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,1,9.99,Credit Card,"San Diego, CA"
T00303,2024-08-01,15:16:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,3,124.98,Cash,"San Diego, CA"
T00304,2024-07-26,12:26:00,SH002,Shoes,Nike SB Chron,Nike,129.99,4,519.96,Cash,"San Diego, CA"
T00305,2024-07-24,20:48:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,1,24.99,Mobile Payment,"San Diego, CA"
T00306,2024-07-28,16:25:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,4,199.96,Debit Card,"San Diego, CA"
T00307,2024-07-25,16:18:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,3,29.97,Mobile Payment,"San Diego, CA"
T00308,2024-08-22,11:26:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,2,49.98,Credit Card,"San Diego, CA"
T00309,2024-09-01,20:32:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,1,24.99,Debit Card,"San Diego, CA"
T00310,2024-08-12,17:14:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Gift Card,"San Diego, CA"
T00311,2024-08-10,14:39:00,MNT001,Men'S Nike Tees,Nike Sportswear Tee,Nike,34.99,5,174.95,Cash,"San Diego, CA"
T00312,2024-08-06,17:20:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,3,51.99,Mobile Payment,"San Diego, CA"
T00313,2024-08-15,18:59:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,1,9.99,Credit Card,"San Diego, CA"
T00314,2024-08-09,20:13:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,1,24.99,Credit Card,"San Diego, CA"
T00315,2024-08-03,13:36:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,3,124.98,Debit Card,"San Diego, CA"
T00316,2024-08-04,12:02:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,4,99.96,Gift Card,"San Diego, CA"
T00317,2024-07-26,12:12:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,5,249.95,Credit Card,"San Diego, CA"
T00318,2024-08-16,19:32:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,1,49.99,Gift Card,"San Diego, CA"
T00319,2024-09-08,10:43:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,1,49.99,Gift Card,"San Diego, CA"
T00320,2024-09-11,11:19:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,5,199.96,Gift Card,"San Diego, CA"
T00321,2024-08-20,16:54:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,3,149.97,Cash,"San Diego, CA"
T00322,2024-08-09,10:21:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,2,74.98,Mobile Payment,"San Diego, CA"
T00323,2024-08-13,16:10:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,4,68.0,Cash,"San Diego, CA"
T00324,2024-07-30,17:26:00,SH002,Shoes,Nike SB Chron,Nike,129.99,4,519.96,Mobile Payment,"San Diego, CA"
T00325,2024-07-20,16:45:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,3,29.97,Credit Card,"San Diego, CA"
T00326,2024-08-05,12:52:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,5,85.99,Cash,"San Diego, CA"
T00327,2024-08-17,18:42:00,MNT001,Men'S Nike Tees,Nike Sportswear Tee,Nike,34.99,3,104.97,Debit Card,"San Diego, CA"
T00328,2024-08-30,21:00:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,2,74.98,Cash,"San Diego, CA"
T00329,2024-07-24,14:22:00,MNT001,Men'S Nike Tees,Nike Sportswear Tee,Nike,34.99,2,69.98,Mobile Payment,"San Diego, CA"
T00330,2024-07-24,11:17:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,4,149.97,Gift Card,"San Diego, CA"
T00331,2024-09-01,19:37:00,SH002,Shoes,Nike SB Chron,Nike,129.99,4,519.96,Mobile Payment,"San Diego, CA"
T00332,2024-08-25,20:50:00,SH002,Shoes,Nike SB Chron,Nike,129.99,3,389.97,Debit Card,"San Diego, CA"
T00333,2024-07-24,17:30:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,4,68.0,Gift Card,"San Diego, CA"
T00334,2024-08-24,15:10:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,5,34.99,Cash,"San Diego, CA"
T00335,2024-08-06,18:39:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,3,51.99,Gift Card,"San Diego, CA"
T00336,2024-08-12,10:38:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,3,74.97,Debit Card,"San Diego, CA"
T00337,2024-07-19,21:00:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,5,85.99,Mobile Payment,"San Diego, CA"
T00338,2024-08-16,16:33:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Mobile Payment,"San Diego, CA"
T00339,2024-09-03,10:42:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Credit Card,"San Diego, CA"
T00340,2024-08-04,20:19:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Credit Card,"San Diego, CA"
T00341,2024-07-18,17:41:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,3,51.99,Cash,"San Diego, CA"
T00342,2024-08-16,12:56:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,2,49.98,Gift Card,"San Diego, CA"
T00343,2024-08-12,18:56:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,5,299.95,Credit Card,"San Diego, CA"
T00344,2024-08-07,16:21:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,4,25.0,Gift Card,"San Diego, CA"
T00345,2024-09-02,15:46:00,SH002,Shoes,Nike SB Chron,Nike,129.99,1,129.99,Debit Card,"San Diego, CA"
T00346,2024-07-19,15:37:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,5,85.99,Gift Card,"San Diego, CA"
T00347,2024-08-02,14:18:00,SH002,Shoes,Nike SB Chron,Nike,129.99,2,259.98,Debit Card,"San Diego, CA"
T00348,2024-07-20,19:56:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,3,124.98,Debit Card,"San Diego, CA"
T00349,2024-08-25,16:41:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,5,199.96,Cash,"San Diego, CA"
T00350,2024-08-03,19:32:00,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,3,149.97,Credit Card,"San Diego, CA"
T00351,2024-08-26,18:59:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,4,68.0,Mobile Payment,"San Diego, CA"
T00352,2024-08-07,10:18:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,3,124.98,Credit Card,"San Diego, CA"
T00353,2024-09-13,13:39:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,4,149.97,Credit Card,"San Diego, CA"
T00354,2024-07-29,12:20:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,1,49.99,Debit Card,"San Diego, CA"
T00355,2024-09-07,11:43:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,5,299.95,Mobile Payment,"San Diego, CA"
T00356,2024-07-17,15:44:00,SH002,Shoes,Nike SB Chron,Nike,129.99,2,259.98,Mobile Payment,"San Diego, CA"
T00357,2024-08-08,12:37:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,2,74.98,Mobile Payment,"San Diego, CA"
T00358,2024-09-04,12:49:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Gift Card,"San Diego, CA"
T00359,2024-08-07,14:03:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Debit Card,"San Diego, CA"
T00360,2024-09-01,17:39:00,MNT001,Men'S Nike Tees,Nike Sportswear Tee,Nike,34.99,5,174.95,Credit Card,"San Diego, CA"
T00361,2024-08-03,18:00:00,MNT001,Men'S Nike Tees,Nike Sportswear Tee,Nike,34.99,3,104.97,Mobile Payment,"San Diego, CA"
T00362,2024-08-12,17:52:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,4,25.0,Mobile Payment,"San Diego, CA"
T00363,2024-08-17,17:08:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,2,74.98,Mobile Payment,"San Diego, CA"
T00364,2024-07-23,14:16:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,4,99.96,Debit Card,"San Diego, CA"
T00365,2024-08-19,11:45:00,SH001,Shoes,Old Skool Sneakers,Vans,59.99,1,59.99,Debit Card,"San Diego, CA"
T00366,2024-07-20,12:44:00,W4F001,Women'S 4 For $25 Tops,Basic Tank Top,RSQ,9.99,4,25.0,Mobile Payment,"San Diego, CA"
T00367,2024-07-24,17:27:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,2,34.0,Gift Card,"San Diego, CA"
T00368,2024-09-09,15:57:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,4,99.96,Cash,"San Diego, CA"
T00369,2024-08-09,18:34:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,2,74.98,Gift Card,"San Diego, CA"
T00370,2024-07-20,16:23:00,MNT001,Men'S Nike Tees,Nike Sportswear Tee,Nike,34.99,1,34.99,Debit Card,"San Diego, CA"
T00371,2024-09-12,11:41:00,WBJ001,Women'S Bogo Rsq Jeans,High Rise Skinny,RSQ,49.99,2,74.98,Credit Card,"San Diego, CA"
T00372,2024-07-17,14:53:00,BP002,Backpacks,Heritage Backpack,Herschel,59.99,2,119.98,Gift Card,"San Diego, CA"
T00373,2024-08-12,20:30:00,MGT001,Men'S Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,1,24.99,Cash,"San Diego, CA"
T00374,2024-07-31,13:40:00,MBG001,Men'S Bogo Rsq Jeans,Slim Fit Denim,RSQ,49.99,5,199.96,Mobile Payment,"San Diego, CA"
T00375,2024-08-17,17:13:00,M2F001,Men'S 2 For $34 Tees,Skater Logo Tee,Riot Spciety,17.99,3,51.99,Credit Card,"San Diego, CA"
